, -0.0000000001
-227817.19021391176, 175506.9506532527
-451918.672680205, -537458.8652027745
72322.2910625739, -549110.1290608529
703161.2903747217, 290514.32088539645
-441858.19272717217, -138881.93940206442
28496.426353080722, -215285.47557823826
303349.60652051086, 231958.63525288057
208088.2176004686, -70003.50698847805
-365214.41602160747, -395093.6702066408
-189961.48892080487, 59847.22357984397
-406282.9900143765, -141296.46974128103
385956.3955975408, -73900.20328953119
-484.1410132692545, 586917.8350350583
62256.81519576191, 707646.2607641647
-106768.60073538324, 388445.4809660665
-337795.30701996107, 44373.40645655227
544183.7375778097, -950755.5461786339
275400.31645527756, -161254.80944488826
-339305.8732552172, 418617.9200716936
93431.51732039779, 439937.9273084201
-166304.5961298568, 422487.7514608637
-409670.0701151323, 316250.0941207397
-59048.45042200725, -254709.88731696794
142529.4966639715, 370086.8088638581
35662.43693641434, 264474.7075519204
124425.38804486432, -65156.550265445054
-317576.5704870619, -482872.02645395003
368297.8569796434, -197001.24135450632
-252450.07538960423, -307646.0902796224
-220799.39873453067, -350717.9085025933
252216.55194798697, 189727.0433175524
-163175.07879804206, -224350.89193495474
202954.5386348574, -183797.67662448142
147519.51297733237, 441823.129594716
62812.32689935715, 447930.26243610075
-447733.266158333, -94254.8274991926
245316.33670057598, -406913.0760473791
741169.5391107037, -162873.99744382338
261193.37052890938, -331137.0383701541
398313.682639766, 91965.35250806336
384568.81917887594, -391400.12744812045
65393.86221608483, -47797.888861412146
290667.2298569952, -245544.82651689972
794131.4579606589, -259799.99862363248
81550.95965082712, -472134.4276495908
44863.59948283121, -595819.3658114658
175185.57888499403, 124324.34062490631
241227.4900689972, -29038.51823327766
687738.7730846964, -293741.3450454721
21231.875209250884, -119653.23676334499
49760.81808723358, -30441.545273105377
-493355.70459514024, -35068.27857746414
343280.8458406092, 180358.03726376046
-21190.39804067398, 2252.211889637847
-514789.0396704582, 610407.4577516499
-247825.4998920983, 363571.3417634065
-562046.8495439531, -789784.4922231638
-51877.83327682559, 94403.0018104349
40115.34955392583, 446896.96393521165
283343.43125321873, -180098.99052125003
-642192.6332383271, 243697.9665804066
-133091.53889136267, 56144.856822367685
-120458.66224962096, -118661.17062819174
-204501.80132647097, 42674.45623071843
-247631.92459021416, -82592.31635496202
-281605.5002414309, 44254.02410204675
-773632.7071046772, 190626.9658404501
34840.76294473212, 413301.08314431057
-727433.5249391501, 194718.8784041856
-185200.06432537033, 462118.5168732762
-555324.1274775573, -357851.92010081775
122985.46143157333, -308608.37061027356
-91153.2066728852, -571927.1173414064
-197891.86974726288, 199704.95594275964
215520.41234593745, 374760.4845049392
35394.18755405091, 99788.32418397014
-541375.2879453223, 9898.349822159042
33865.07171714906, -110764.97294564013
104063.92119565414, -178069.43378957326
303719.5335935324, -395753.2920547465
-426082.110358676, -332940.9301320854
396674.56953588594, -284957.0917470604
860859.5369151193, -216455.80953188613
150661.50547674173, -198432.0225439995
187529.86559658285, 44387.25415393311
179941.03151866002, 95828.76429014777
580236.1708089113, 793602.2267480674
176297.14010441452, 165357.71918680053
159715.27964282158, -1074811.2825702983
-530939.8532020819, -274576.4697771875
523092.9045800116, 1081325.1123109423
534588.5656232446, 557783.8752451323
1431816.8133792873, -1106084.5992297817
-305182.9848860814, -1703093.9566101606
-857007.7406889591, 292449.42340493086
-85310.42861860144, -177920.875105687
607816.0791758245, 141077.70600999444
1425276.997347155, -895239.7193348091
-849215.3654628207, 531863.6212430025
420676.63726094726, 472958.38485211454
-327371.1040497178, 471288.0934680318
-34076.88659532921, 590826.268727686
-46799.829901264085, 130105.84593978552
-1016175.0467411256, 554978.5068638367
-772.5431346078694, -73943.15875211472
68081.9119889618, 120838.33963618355
-283062.4249956516, 161182.1339567624
127745.71438322002, 22280.55699376152
634383.8054217083, -335949.58578140824
-154586.97392786702, 306118.7521770515
-26410.26226308591, -782380.7376114897
-44486.46809007268, 283743.71305948566
-492643.83498833864, -215349.60061800468
-247850.16960216896, -773509.8962986891
179451.81769746932, -13597.005410671492
-469556.68036131206, 448404.5140976405
-87989.02607922797, -67359.3082418803
352269.5511048586, 203338.97768719375
-261298.39500381576, -88059.75207265856
442907.04238283384, -104330.25074685845
-129858.6589337149, 93450.28619346848
230331.95524601042, 128474.0634767204
-220432.5914657022, -279373.6770284549
-319909.3548909146, -235047.29493933741
-880705.8425149339, 813261.6726489416
-490199.51264965173, -387870.19413293654
-92198.62713054544, 236502.07222460466
128825.41220181782, 266824.7370024697
-505296.00502933655, -15320.338841831748
204777.47554367976, 383960.37333914766
46534.63301851277, 466557.86277881183
99604.65822022704, -102154.37388202857
428082.20307817764, -130280.84565583427
1248087.9459703732, 493992.2293420155
-7895.00043619208, 150269.8520023389
143172.2981752971, 16459.31226065682
-283125.11973647296, 423262.4473498063
-234818.87928410343, 114113.0931384079
266094.260760053, 650460.0711422509
506457.9452163911, -330823.01385599806
-172659.19827477337, 20968.7993545657
-571081.4400620761, -81002.32134496336
-507526.5247323709, -176114.49763251838
234288.65812733775, 499280.1074433211
293171.04274669103, 577051.2712121379
-96252.01598463443, 550997.6693461891
-197144.95190863294, -360541.3722367773
-323852.2676987237, -212773.59196078754
128607.8042531655, -63289.510310683254
-419586.39357629284, -307631.4594305189
-86775.36749588037, -296579.3382028329
-545457.7887027356, -262070.6938684489
-273191.8930154289, -77664.72126974573
886539.9674208716, -580132.4652687351
242290.54276577636, -465015.9169654247
282977.0838431621, -221505.2012957629
784776.1163350111, -406853.04245950235
189284.3068645447, -369821.5003754969
-538878.1190505598, -528909.0032477215
834563.0033592305, -48045.1958237451
-13586.86318338917, 112966.2638216705
174371.6751540305, -234804.96953186736
-72202.17644838139, 852015.1564187995
-494883.35883449414, 19165.489648335846
-683000.0406842601, 16659.495670669014
402271.8417268182, -96463.29720273492
708023.9488729376, 333398.2342624937
903280.3887813702, 246214.90413959295
-405797.85789424763, 198592.705533624
832088.5890255896, -760084.9253907565
-255512.00835526694, 876761.6020243126
-256062.52626217654, 279832.833055857
-871487.8985296909, 546802.7539996356
-236766.91083803377, -210405.94498385832
141803.26338993298, -184317.57822593098
-347260.7273205902, 427020.51691705943
-449573.8987802294, 214470.89137094835
106173.59748389659, -513843.174995333
262792.1005540319, 356747.60635466187
112666.88850153204, 30198.98210970738
-49668.95058931176, -218090.02725127435
-332657.76597267494, 284133.59342742857
-796085.0015139726, 312875.4658021883
-172219.42516001777, -207646.27674544693
-271545.82929446176, 93537.57822880089
-126278.37277000051, 608857.7489452685
206523.60417947205, 236486.74066194473
-10978.55915370565, -493369.0833087062
251234.15688955734, 2597.07707124628
-44755.501588326, 35681.727822609
312964.28590287484, 9598.724448811416
686187.6749702828, -89332.66745524021
80308.7494048286, 537313.304374646
-232758.1614661282, 57597.20522022556
-474678.98020640365, -260252.3956208188
-224996.612361088, -196365.53276436302
173449.65815876142, 96276.6410114003
-86624.57915148287, -251081.3800266859
-210968.53331388955, 268347.1914689655
-306007.0790165829, -49717.51910107127
-754399.4930871015, 118227.29510014536
23415.82984145262, 245291.89820585254
226568.3200137373, 418924.4448735101
190407.23857520602, -86006.1484622778
-358964.5566627191, -29436.37654448804
269984.4561795138, 397100.9095541738
-276017.2918885038, 46754.80923036007
-391377.8949347304, 76010.98156300078
103494.80035066775, -11043.821671981976
-284830.3361129984, 36739.65622350047
162107.9272970549, 143963.04145621625
-79347.76766662725, -83867.91221182645
-328415.99921712227, 146690.7177508957
-18673.15982484439, -241887.18620351393
54522.188652048695, -62907.28181353741
82746.59063406588, -111858.26133403173
-26036.08422851372, -218668.47692866763
95619.85864271996, 101630.1480731499
705347.0704446404, -326680.4118479124
161977.84917107486, -40940.45384523283
598178.8205705509, -207218.52924964402
89387.12749654066, 384414.99324498663
-583896.9015975961, -476926.9262877865
63461.69698557583, -122811.29284404207
54263.182446581224, -639740.3422915393
883072.9320880503, -966890.300198331
492398.1545970652, 532243.6290726354
46385.040565290416, 110042.6275732393
939541.8454601169, -122687.97165063035
615048.2461546782, -791151.5316486894
-11533.485852224578, -160051.40955202575
499680.78476019885, 387637.472473355
1152148.7357356967, 369385.61324845505
1260795.214338785, -265066.0015706916
5211.71530646176, -844982.2679142762
-193037.6376307131, -781664.2575388865
-15870.680706404033, -645751.198556
-47396.75426982118, -368625.87213495234
-413681.3025879342, -495395.9091741071
-568285.1272711876, -544070.541864402
-596049.9609139289, 741492.4455221837
-235831.10889757235, 163813.9964310264
-121898.93415266076, -107585.17720995889
-31790.392388540167, 53869.17531013149
220229.81794455874, 106189.19456291338
540554.4467724767, -157923.0411172166
-226368.46822756634, 7808.904792139809
-387688.15176245023, 30431.6040384629
-802902.0092972065, -48958.49542937774
-357825.6985209913, -115985.91880004793
107821.43234774737, -73582.76216930294
-370823.6356227843, -342462.76202901563
-245985.39344783773, -44430.68987677979
-422499.56339157844, -192582.61661879206
94705.15739810208, 513403.8519253871
651273.3769837553, 284058.4347947087
-612813.7143390154, -217206.21424460824
-107331.58042251537, 198179.11662289235
-221724.3226435586, -75204.29552270364
-160568.80254086558, -64971.74900105326
145859.37287153114, -44102.36951042797
108842.30866847243, 133502.3399073794
-129757.11431190094, -244336.34226846142
-334806.0277809711, -31084.851230565415
-948452.6697449888, 877613.0375647495
-162811.0864952317, 190723.79361606037
-575608.6500095583, -17203.13514893272
-592679.9011063244, 397039.5192251374
-225598.53057190118, -263507.1955909469
6202.839833180886, -353389.33324888523
-169378.61590336805, -537891.3975806806
256112.29324656946, 13723.129157097297
-20640.923827642015, -93313.35588103157
26686.248694597773, -201761.0342659218
45158.52296625935, 5356.902333347905
391472.638672491, 29481.299191652535
-167419.45509087824, -74761.93910809164
-36232.3682147635, 50217.41995857381
-257094.16357079154, 146003.8288979043
-338074.46128251497, 580926.3590571245
-524804.8399759348, -155092.17264271964
-262907.6675824917, 112853.4511006449
415092.3140089159, 377297.26343679236
57818.32073812405, 507833.1174731469
1064671.8659532294, 469893.4772106576
570290.6756420106, 228039.9654454456
267805.3778995557, 200221.59672184815
169586.794927194, 298691.1140563346
-124508.53500971792, -275572.6209959327
413787.5723800489, -176932.18719585886
-91136.24243011726, -19834.302365247357
172472.13781742423, -477088.7059674914
311147.1827133879, -113979.56030176164
-409287.67817914794, 358161.1281817962
102605.04668601237, -217004.27265699452
-168998.0021945756, -238628.7610833604
304442.6354401945, -19355.273327578194
-12260.888952404366, 176644.2775284709
22092.24521248473, 308171.9793802237
-15260.095783391967, -59149.5958044656
361437.7144404782, 401707.40588061005
102574.8816156407, 117459.74273685875
116825.13051028858, 165822.52030396526
81178.73957249898, 71668.39352523416
-160426.95278670124, 221960.7803296848
-503253.4014190923, -165080.11724480998
-141611.20542267256, 156468.59149388332
-84532.99744680768, 269354.0335409227
-234266.04950572792, 38011.82168198095
-380968.04599497764, 241828.20505054144
-362944.8903418439, -139546.89894858404
322915.33582365786, -170572.50872801227
-176203.3723039918, 131837.52965219738
-30162.810088191414, -383541.082740374
452884.26936638635, 174545.67276417083
354627.643033091, 101744.93258665045
508462.78254273324, 126116.8521075245
-22016.01508144267, 57711.870358273714
191937.93967494398, 9008.906094743477
133284.77750695418, 278388.19526717014
138714.47866417113, -238798.18129907074
354453.0937494992, 17724.062758466753
443845.2033289421, 283314.3393673771
101330.92910606132, 295968.5931128643
77836.98429582061, 442052.585865648
244088.16608806193, -111736.871042082
654873.7697658971, 123059.21956047491
219304.87654098455, 335903.23207599693
422235.44516129023, 356311.3217159181
-258607.4712816267, 544051.656260533
372723.71039997076, 139801.1967353929
-26080.207416359495, 258292.64517157833
260798.07179613947, 171276.26348517562
456684.3684789636, 505166.6233289053
526153.3824650795, 395179.04078753234
78384.52184755972, -47635.97718157735
512298.3734458579, -59565.87487542204
277796.8968328123, 225665.70000263854
71305.2768934019, 384465.2822384912
-189845.98215847433, -191266.85091564612
-261981.9304906268, -112438.41125731482
-111458.66532475974, 415085.5730975558
51637.52463956719, 41806.007107299505
93243.93269494415, 341391.1193922882
-98158.15913888896, -101684.09917993964
-56809.63039035208, -91882.07929252695
-310536.36748182715, 30214.939758374807
-139744.53771558718, 540415.1535491018
671423.1068904056, 49447.563373619225
-274704.68197113066, 858051.633581034
-1127695.0536010189, -149601.96084109152
-67654.17599279991, -913247.6025991595
527162.6835659415, -240651.86515114145
-723137.7679006368, 1009718.0064681174
-904117.1594961791, 248639.91076798813
-277122.5350607919, -654312.8863476532
104246.75440630373, -808975.4561894971
154862.25218974453, 96617.2151320091
262966.1987887608, 1376936.3698614917
-1741922.1056546282, -190782.97220952786
-763418.611824711, 373437.01149209635
-3545263.176505105, -1502718.1898009132
1588700.421690169, -2504944.8914800305
-856696.3239299997, -1243512.9038798127
2574977.8902161173, -3526349.75386588
688009.0971178146, 2718445.456986129
-1076151.604760827, -3359164.0999116097
6475677.380043937, 2737620.7078444995
-4291252.68429186, 1115330.5605487628
232966.50641029025, -1635068.2635284238
2084994.1839219886, -2733393.2630192945
-340420.93897610763, 5517641.192767808
3392466.554925939, -2892183.283396712
-4019343.455555945, -5757712.646017869
611954.5491888118, 5310498.835311234
7255125.695674676, -96999.4743957473
-4348610.650486725, -7962115.777591833
-3900486.96086761, -189483.58687943895
-571557.0197116442, -1717504.8222372888
-1731531.7392526085, -1189407.2936012005
-3260345.977509546, -303457.2855324948
-3183665.66367405, 1048299.9554165527
-1119329.4619979523, 2204430.7018522294
-360712.07174003747, 674136.3217079176
-332877.5826453312, 1463899.5651816302
634383.8120091343, 1615540.8530514599
465487.60898067383, 428911.85489920405
-231842.64235540252, 635764.532497352
389705.86562862515, 1168713.0963611917
568662.8992877284, 1347046.3931998697
529100.286750432, 1191673.6501054205
659442.7388232823, -440567.542323402
-272179.5468167186, -1230766.1449508602
743956.3559709564, -247826.3657578662
203914.67295076582, 139462.06922823464
911227.0226850607, 62277.368875123306
-103118.1579387229, 634547.1063613934
313473.4268877306, 226234.28566172087
-588.2555783540611, -403523.61635807407
246389.00430565167, -803542.3251563484
-237764.24450513543, 495112.3397940013
-306552.9955562343, -83375.27661670721
-339595.7603475354, -37696.009319911616
-539173.5420301916, 941050.0194945819
245368.24926255544, 421151.69118044176
744937.1535806572, 746817.1322592582
826689.1048269176, 47337.915406477696
653847.808999176, 74068.44008855947
85653.75938339476, -97416.25730459818
686812.5617074957, 204335.90577297146
-4324.23090594064, 630961.8129439255
194889.3741963789, 586275.6770435548
13571.658402525449, -128453.84280324669
396616.18397365604, -322788.3879481702
186674.227319512, -213822.0065932125
317248.0036407012, 641601.2326558174
-202960.68073934354, -199777.09571188036
-238856.66542158066, -444212.06739781157
732285.1683057435, -51112.26108702377
681100.8500199927, 338594.35438625014
212395.87422450224, 336715.5992692444
110769.77102409273, 54457.01821371618
310874.2490507051, 79365.21334035872
-198109.18746587413, -241818.52743772615
175207.741684774, -250189.11839565984
72524.01443952213, -126277.74610329056
234353.43243912124, -55125.919693379066
-303437.74977331265, 3965.555772132997
-294117.8762430465, -275623.9113055637
322190.28126408823, 51657.38011199674
-715509.3925999096, 410838.9065668693
-303260.6728453292, 324884.5430988552
-114608.53801403701, -112873.9734493354
220024.36245622416, -185068.62621573682
24934.889023861168, -103159.04915505483
-20203.10406356929, 939.0277176794034
447038.8463234081, -220771.93566900888
170628.47001412656, -123283.49331248234
-73603.07266736239, -78715.79727680155
-4161.894269310329, 30981.45745230359
167558.05226059657, -42003.325710762496
-563034.9251490214, 409201.1498139401
172532.3058242313, 147956.6211907016
120663.14448355544, -74347.84455210243
-71470.3221681547, 348044.8669388201
22822.41819527347, 442117.28261094785
95475.31313244489, 221793.47741822654
-42961.784147420876, -16491.77607175526
254659.9572272649, -255277.27383638584
-71141.61664787505, -362862.20694281807
135462.03217071056, -223741.91767405331
-186475.53179812254, -449987.99167859927
-14029.266413507015, -88277.43060156617
-105123.95471671305, -639100.8276574614
-100237.71028070823, -541863.5642627698
7524.220886217925, 379478.9517499147
-275246.87565127097, -155908.23089920235
115960.37804727495, 71223.12072324628
212291.4759152775, -221080.71823336944
291965.1022264889, -57918.539544764906
256802.56614253455, 172239.09841476523
-324273.3854862997, -473979.4810728608
146871.0911267579, -316621.82932226756
-162114.31483168143, 104669.38974708511
250477.0929142088, -85067.71094293967
371329.02165674325, -64641.09066773625
498929.62645173364, 536958.1418449762
-230963.12119372236, 215247.74628011903
-55262.33958580915, 31061.70555035008
-161561.2491815776, -53880.93697568231
257909.8940081219, -113069.29091128898
-356059.31780632574, 73655.59857196518
119979.16375766878, 158858.82722046186
